Número Estação;Operadora;SiglaUf;MUN;Bairro;Logradouro;Latitude;Longitude;IBGE;ClassInfraFisica;Tecs;Faixa
686893760;TIM;RS;Porto Alegre;Vila Nova;RUA ATÍLIO SUPERTI, 700, ;-30.121968;-51.211498;4314902;Rooftop ;2G 3G 4G 5G ;700 1800 2100 2500 3500 
686893921;CLARO;SP;Suzano;PALMEIRAS DE SAO PAULO;ROD INDIO TIBIRICA, 15909, ;-23.6664;-46.3415;3552502;Greenfield ;2G 3G 4G ;850 1800 2100 2500 
686893999;CLARO;SP;Jundiaí;JARDIM SANTA TERESA;AV COMENDADOR GUMERCINDO BARRAQUIEROS, 1215, CONDOMÍNIO JARDIM ATENAS - RUA INTERNA;-23.20256;-46.9084;3525904;Greenfield ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
686894081;CLARO;SP;Mauá;CAPUAVA;AV MANOEL DA NÓBREGA, 350, CAIXA DÁGUA COFAP;-23.6617;-46.4852;3529401;Rooftop ;2G 3G 4G 5G ;850 1800 2100 2500 3500 
686894103;TIM;RS;Porto Alegre;Ponta Grossa;AVENIDA SERRARIA, 2880, ;-30.176427;-51.213451;4314902;Greenfield ;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
686894111;TIM;RS;São Sebastião do Caí;LOTEAMENTO SAO RAFAEL;Rua Venezuela, 496, Loteamento Sao Rafael.;-29.57;-51.365;4319505;Greenfield ;2G 3G 4G ;700 900 1800 2100 2500 
686894154;TIM;RS;São Sebastião do Caí;CONCEICAO;RUA CRISTIANO DA SILVA KOCH, 180, 0;-29.632833;-51.304417;4319505;Greenfield ;2G 3G 4G ;700 900 2100 
686894197;TIM;RS;Santa Cruz do Sul;CENTRO;RUA LINHA TRAVESSAO DONA JOSEFA, S/N, ;-29.600283;-52.51295;4316808;Greenfield ;2G 3G ;900 2100 
686894405;TIM;RS;São Francisco de Paula;VILA ARATINGA;RODOVIA RST 453, S/N, ;-29.35222;-50.17472;4318200;Greenfield ;2G 3G 4G ;900 1800 2100 
686894936;TIM;RS;Flores da Cunha;SAO GOTARDO;RUA BRÉSCIA, S/N, ;-29.08614;-51.19408;4308201;Greenfield ;2G 3G 4G ;700 900 1800 2100 
686895134;TIM;RS;Santiago;VILA RICA;RUA OSVALDO CRUZ, 287, ;-29.16778;-54.87056;4317400;Greenfield ;2G 4G ;700 900 1800 
686895878;TIM;RS;Taquara;CENTRO;AVENIDA RS 020, S/N, ;-29.712819;-50.836831;4321204;Greenfield ;2G 3G 4G ;900 1800 2100 
686896149;TIM;RS;Vacaria;BR 285;RODOVIA BR 285, S/N, KM 116 SITUADA NO LUGAR DENOMINADO MORRO AGUDO;-28.513444;-50.908139;4322509;Greenfield ;2G 3G 4G ;700 900 1800 2100 
686896173;TIM;RS;Vacaria;CAPAO ALTO;RODOVIA BR 116, S/N, ;-28.5952;-51.042947;4322509;Greenfield ;2G 3G 4G ;700 900 1800 2100 
686896297;TIM;RS;Vacaria;BR 116;RODOVIA BR116, S/N, ;-28.299722;-50.8025;4322509;Greenfield ;2G 4G ;900 1800 
686896408;TIM;RS;Venâncio Aires;CENTRO;RODOVIA RS 453 ,KM 10, S/N, ;-29.566944;-52.151111;4322608;Greenfield ;2G ;900 
686897439;CLARO;RS;Esmeralda;CENTRO;R SETE DE SETEMBRO, 377, ;-28.0547;-51.1904;4307401;Greenfield ;2G 3G 4G ;700 850 2100 
686898214;TIM;RS;Veranópolis;CENTRO;RUA BUARQUE DE MACEDO, 230, ;-28.94672;-51.55253;4322806;Rooftop ;2G 3G 4G ;700 900 1800 2100 
686898575;CLARO;MG;Campos Gerais;BELA VISTA;AV NOSSA SENHORA DE FÁTIMA, S/N, AO LADO DO Nº284;-21.2466;-45.756;3111606;Greenfield ;2G 3G 4G ;700 900 1800 2100 
686898630;CLARO;MG;Bom Sucesso;CENTRO;R CICERO FERREIRA, S/N, EM FRENTE AO Nº141;-21.03;-44.7543;3108008;Greenfield ;2G 3G 4G ;700 900 1800 2100 
686898648;VIVO;SC;Abelardo Luz;ZONA RURAL  ;RUA GREGÓRIO DOS SANTOS, S/N, ;-26.56694;-52.33028;4200101;Greenfield ;2G 3G 4G ;700 850 1800 2100 
686899954;CLARO;MG;Belo Horizonte;São Francisco;AV PERIMETRAL SUL, 230, PRÓXIMO A RUA C;-19.8731;-43.964;3106200;Greenfield ;2G 3G 4G 5G ;700 1800 2100 2500 3500 
686900065;VIVO;MG;Uberlândia;SANTA MÔNICA;RODOVIA BR 050, KM 81, S/N, ;-18.976878;-48.21425;3170206;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
686900200;VIVO;PR;Formosa do Oeste;CENTRO;RUA BELÉM, 65, S/N, ;-24.298855;-53.314694;4108205;;2G 3G 4G ;700 850 1800 2100 
686900243;CLARO;MG;Varginha;PARQUE MARIELA;AV ANTONIETA ESPER KALLAS, 260, ;-21.5603;-45.4608;3170701;Greenfield ;2G 3G 4G ;700 1800 2100 
686900286;VIVO;PR;Cidade Gaúcha;CENTRO;RUA JUSCELINO KUBITSCHEK DE OLIVEIRA, 2645, RBR-NÃO;-23.38917;-52.94917;4105607;Greenfield ;2G 3G 4G ;850 1800 2100 
686900308;CLARO;MG;Varginha;SAO JOSE;ESTRADA ÁGUAS VERDES, S/N, ACESSO EST. DAS ÁGUAS VERDES, PROX. RUA MILTON NOGUEIRA;-21.5399;-45.4596;3170701;Greenfield ;2G 3G 4G 5G ;700 1800 2100 2500 3500 
686900405;VIVO;PR;Paranacity;ZONA RURAL;RODOVIA PR-750, S/N, S/N, LOTE 268-B;-22.942;-52.157286;4118105;Greenfield ;2G 3G 4G ;700 850 1800 2100 
686900456;VIVO;PR;São Jorge do Patrocínio;CENTRO;RUA SOUZA NAVES, S/N, S/N, 0;-23.76444;-53.8775;4125357;;2G 3G 4G ;700 850 1800 2100 
686900480;VIVO;PR;Juranda;CENTRO;AVENIDA BRASIL, S/N, ;-24.42056;-52.83333;4112959;Greenfield ;2G 3G 4G ;850 1800 2100 
686900510;VIVO;PR;Nova Cantu;CENTRO;RUA CRUZEIRO DO SUL, 45, RBR-NÃO;-24.675225;-52.570136;4116802;Greenfield ;2G 3G 4G ;700 850 1800 2100 
686900758;VIVO;PR;Sertaneja;CENTRO;RUA MACHADO DE ASSIS, 958, S/N, ;-23.040428;-50.817114;4126405;Greenfield ;2G 3G 4G ;700 850 1800 2100 
686900820;CLARO;MG;Belo Horizonte;PARQUE COPACABANA;R EUGENIO SALES, 87, ;-19.8421;-43.9875;3106200;Greenfield ;2G 3G 4G 5G ;700 1800 2100 2500 3500 
686900847;CLARO;MG;Belo Horizonte;SÃO LUIZ;AV PRESIDENTE ANTONIO CARLOS, 7781, ESQ R. ALAMEDA DO IPE BRANCO, LAB. HERMES PARDINI;-19.8546;-43.9615;3106200;Rooftop ;2G 3G 4G 5G ;700 1800 2100 2500 3500 
686901835;ALGAR;GO;Itumbiara;JARDIM AMERICA;RUA  BANDEIRANTES, 157, ;-18.40749;-49.20578;5211503;Greenfield ;2G 3G 4G ;700 850 1800 2100 
686901959;TIM;SP;Cachoeira Paulista;Sao Joao Da Lagoa Seca;Estrada Do Palmital, 2333, Anterior 3E N 638;-22.675194;-45.011722;3508603;Greenfield ;2G 3G 4G 5G ;700 1800 2100 3500 
686901983;CLARO;RJ;Duque de Caxias;JARDIM LEAL;R JOTÃO, S/N, LOTE 08, QUADRA 09;-22.75572;-43.31587;3301702;Greenfield ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
686902009;TIM;RJ;Carmo;CENTRO;RUA EDGAR GISMONTE, 86, ;-21.9375;-42.61333;3301207;Greenfield ;2G 3G 4G ;700 900 1800 2100 
686902017;TIM;RJ;Barra Mansa;VILA ORLANDELIA;RUA RUBENS BARCELLOS, S/N, ;-22.538056;-44.163694;3300407;Greenfield ;2G 3G 4G 5G ;1800 2100 3500 
686902025;TIM;RJ;Rio de Janeiro;CENTRO;Rua Do Ouvidor, 183, -;-22.904833;-43.180111;3304557;Rooftop ;2G 3G 4G ;700 1800 2100 2500 
686902041;TIM;RJ;São João de Meriti;Eden;Rua Torres Homem, 3643, -;-22.789806;-43.400944;3305109;;2G 3G 4G 5G ;700 1800 2100 2500 3500 
686902050;TIM;RJ;Rio das Ostras;ROCHA LEAO;RUA HENRIQUE SARZEDAS, 506, ;-22.41333;-41.99722;3304524;;3G ;2100 
686902068;TIM;RJ;Rio Bonito;Basilio;Rua Cachoeira Dos Bagres, 100, -;-22.702667;-42.655778;3304300;Greenfield ;2G 3G 4G ;1800 2100 2500 
686902076;CLARO;RJ;Nilópolis;NOVA CIDADE;R QUINTINO BOCAIUVA, 77, LOTE 33;-22.79837;-43.41211;3303203;Greenfield ;2G 3G 4G ;700 850 1800 2100 2500 
686902084;TIM;ES;Viana;CALABOUCO;LOTEAMENTO 3, S/N, ;-20.360917;-40.446622;3205101;Greenfield ;2G 3G 4G ;700 1800 2100 
686902092;TIM;RJ;Rio de Janeiro;PEDRA DE GUARATIBA;Estrada Da Matriz, 4099, -;-22.993972;-43.601083;3304557;;3G 4G 5G ;700 1800 2100 2500 3500 
686902106;TIM;RJ;Paraty;PARATI-MIRIM;RODOVIA RIO SANTOS, KM554, ;-23.26972;-44.68361;3303807;Greenfield ;2G 3G 4G ;900 1800 2100 
686902114;CLARO;RJ;São João de Meriti;VILA ROSALI;R DOUTOR GIL MOTA, 315, ;-22.78842;-43.37496;3305109;Greenfield ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
686902130;TIM;RJ;Resende;ENGENHEIRO PASSOS;ESTRADA RIO CAXAMBÚ, S/N, Km 26  Itatiaia;-22.499222;-44.670528;3304201;Greenfield ;2G 3G 4G ;700 1800 2100 
686902149;TIM;RJ;Paraty;ILHA DAS COBRAS;Rua Vera Cruz, 145, -;-23.225278;-44.712611;3303807;Greenfield ;2G 3G 4G 5G ;700 900 1800 2100 3500 
686902165;CLARO;RJ;São João de Meriti;COELHO DA ROCHA;R PRATA, S/N, LOTE 31, QUADRA 22;-22.7761;-43.3848;3305109;Greenfield ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
686902343;VIVO;PA;Sapucaia;CENTRO;Rua Inharé, Quadra 38-A, Lote 01, S/N, ;-6.93778;-49.70111;1507755;Greenfield ;2G 3G 4G ;700 850 1800 2100 2500 
686902408;TIM;SP;Cajati;JACUPIRANGUINHA;AVENIDA ANTONIO LEMOS CAPOEIRA, 200, ;-24.778806;-48.204333;3509254;Greenfield ;2G 3G 4G ;700 900 1800 2100 
686902416;VIVO;PA;Marabá;MORADA NOVA;RODOVIA PA 150, S/N, RBR-NÃO;-5.19972;-49.04306;1504208;Greenfield ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
686902475;CLARO;SC;Palhoça;MASSIAMBU PEQUENO;RODOVIA BR 101 KM 238, KM 238, FAZENDA SANTA CRUZ;-27.83081;-48.63719;4211900;Greenfield ;2G 3G 4G ;700 1800 2100 2500 
686902513;CLARO;SC;Itajaí;Brilhante I;RODOVIA ANTONIO HEIL, KM13, ;-26.98833;-48.80917;4208203;Greenfield ;2G 3G 4G ;1800 2100 2500 
686902530;CLARO;PR;Ponta Grossa;PERIQUITOS;RODOVIA BR 376, KM 476, ;-25.042;-50.2846;4119905;Greenfield ;2G 3G 4G ;700 900 1800 2100 2500 
686902564;CLARO;PR;Maringá;CENTRO;AV QUINZE DE NOVEMBRO, 470, HOTEL METROPOLE;-23.42354;-51.93672;4115200;Rooftop ;2G 3G 4G 5G ;700 1800 2100 2500 3500 
686902572;CLARO;PR;Mandirituba;AREIA BRANCA DOS ASSIS;ROD BR 116, S/N, SENTIDO MADIRITUBA,5116;-25.85481;-49.35861;4114302;Greenfield ;2G 3G 4G ;900 1800 2100 
686902580;CLARO;PR;Bocaiúva do Sul;JARDIM TORRE II;R DA TORRE II, S/N, ;-25.22116;-49.10584;4103107;Greenfield ;2G 3G 4G ;900 1800 2100 
686902602;CLARO;PR;Araucária;THOMAZ COELHO;ROD BR 476, KM 161, ;-25.62417;-49.45027;4101804;Greenfield ;2G 3G 4G ;700 900 1800 2100 2500 
686902629;CLARO;PR;Arapongas;Jardim Petrópolis;ROD PR 444, KM 11, ;-23.4212;-51.5025;4101507;Greenfield ;2G 3G 4G ;1800 2100 
686906136;VIVO;SP;São Paulo;VILA BERTIOGA;RUA PORTO ALEGRE, 463, CONDOMÍNIO EDIFÍCIO SAN FRANCISCO;-23.563197;-46.580453;3550308;Rooftop ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
686907361;CLARO;RJ;São José do Vale do Rio Preto;JAGUARA;EST DA ROCHA BARROS FILHO - LOTEAMENTO SOSSEGO DA VOVO - EM FRENTE AO NÚMERO 11, S/N, ;-22.15886;-42.92797;3305158;Greenfield ;2G 3G 4G ;700 850 900 1800 2100 2500 
686907442;CLARO;RJ;Rio das Ostras;Mar Do Norte;EST BELA VISTA, S/N, N/A;-22.44728;-41.87487;3304524;Greenfield ;2G 3G 4G ;850 900 1800 2500 
686907507;TIM;RS;Tramandaí;ACAMPAMENTO OSORIO;RODOVIA RS 30, S/N, ;-29.98278;-50.20017;4321600;Greenfield ;2G 3G 4G ;700 900 1800 2100 
686907523;CLARO;RJ;Campos dos Goytacazes;Parque Corrientes;R TABELIÃO JOSÉ LOBO DA COSTA, 19, ;-21.74187;-41.35785;3301009;Greenfield ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
686907590;CLARO;RJ;Campos dos Goytacazes;PARQUE JOQUEI CLUB;R MAJOR CORREA, 74, LOTE 04, QUADRA E;-21.78062;-41.29658;3301009;Greenfield ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
686907710;CLARO;RJ;Duque de Caxias;CENTRO;RUA JOSE DE ALVARENGA, 446, EDIFICIO GLORIA;-22.7872;-43.3117;3301702;Rooftop ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
686907841;CLARO;RJ;Duque de Caxias;VILA LEOPOLDINA;AV PREFEITO BRAULINO DE MATOS REIS, 4079, VILA LEOPOLDINA IV;-22.76151;-43.29921;3301702;Greenfield ;2G 3G 4G 5G ;700 850 1800 2100 2500 3500 
